source_document_id,target_document_id,edge_type
UDQ-REQ-MAT-001,UDQ-GOV-SPEC-004,depends_on
UDQ-REQ-MAT-001,UDQ-GOV-SPEC-005,depends_on
UDQ-REQ-MAT-001,UDQ-GOV-SPEC-006,depends_on
UDQ-REQ-MAT-001,UDQ-GOV-STD-002,depends_on
UDQ-REQ-MAT-001,UDQ-GOV-STD-003,depends_on
UDQ-REQ-MAT-001,UDQ-HIS-SPEC-001,depends_on
UDQ-REQ-MAT-001,UDQ-IMP-MAP-001,depends_on
UDQ-REQ-MAT-001,UDQ-IMP-PLAN-001,depends_on
UDQ-REQ-MAT-001,UDQ-LOG-SPEC-001,depends_on
UDQ-REQ-MAT-001,UDQ-OUT-SPEC-001,depends_on
UDQ-REQ-MAT-001,UDQ-PROF-SPEC-001,depends_on
UDQ-REQ-MAT-001,UDQ-PROT-SPEC-001,depends_on
UDQ-REQ-MAT-001,UDQ-QUAL-DEF-001,depends_on
UDQ-REQ-MAT-001,UDQ-QUAL-SPEC-002,depends_on
UDQ-REQ-MAT-001,UDQ-REL-SPEC-001,depends_on
UDQ-REQ-MAT-001,UDQ-REM-SPEC-001,depends_on
UDQ-REQ-MAT-001,UDQ-SCM-STD-001,depends_on
UDQ-REQ-MAT-001,UDQ-SEC-SPEC-001,depends_on
UDQ-REQ-MAT-001,UDQ-SEQ-SPEC-001,depends_on
UDQ-REQ-MAT-001,UDQ-SIG-SPEC-001,depends_on
UDQ-REQ-MAT-001,UDQ-UI-ARCH-001,depends_on
UDQ-REQ-MAT-001,UDQ-UI-MOD-001,depends_on
UDQ-REQ-MAT-001,UDQ-UI-NAR-001,depends_on
UDQ-REQ-MAT-001,UDQ-UI-SPEC-000,depends_on
UDQ-REQ-MAT-001,UDQ-UI-SPEC-001,depends_on
UDQ-REQ-MAT-001,UDQ-UI-SPEC-002,depends_on
UDQ-REQ-MAT-001,UDQ-UI-SPEC-003,depends_on
UDQ-REQ-MAT-001,UDQ-UI-SPEC-004,depends_on
UDQ-REQ-MAT-001,UDQ-UI-SPEC-005,depends_on
UDQ-SCHEMA-POLICY-001,UDQ-GOV-POL-002,depends_on
UDQ-SCHEMA-POLICY-001,UDQ-GOV-SPEC-002,depends_on
UDQ-SCM-STD-001,UDQ-AUD-SPEC-001,depends_on
UDQ-SCM-STD-001,UDQ-GOV-SPEC-002,depends_on
UDQ-SCM-STD-001,UDQ-GOV-STD-001,depends_on
UDQ-SCM-STD-001,UDQ-QUAL-SPEC-002,depends_on
UDQ-SEC-BASELINE-001,UDQ-GOV-STD-001,depends_on
UDQ-SEC-BASELINE-001,UDQ-SEC-SPEC-001,depends_on
UDQ-SEC-SPEC-001,UDQ-GOV-GLO-001,depends_on
UDQ-SEC-SPEC-001,UDQ-GOV-STD-001,depends_on
UDQ-SEC-SPEC-001,UDQ-GOV-STD-002,depends_on
UDQ-SEC-SPEC-001,UDQ-HIS-SPEC-001,depends_on
UDQ-SEC-SPEC-001,UDQ-OUT-SPEC-001,depends_on
UDQ-SEC-SPEC-001,UDQ-REM-SPEC-001,depends_on
UDQ-SEC-SPEC-001,UDQ-UI-MOD-001,depends_on
UDQ-SEQ-SPEC-001,UDQ-ARCH-NAR-001,depends_on
UDQ-SEQ-SPEC-001,UDQ-ARCH-NAR-002,depends_on
UDQ-SEQ-SPEC-001,UDQ-GOV-GLO-001,depends_on
UDQ-SEQ-SPEC-001,UDQ-GOV-STD-002,depends_on
UDQ-SEQ-SPEC-001,UDQ-LOG-SPEC-001,depends_on
UDQ-SEQ-SPEC-001,UDQ-OUT-SPEC-001,depends_on
UDQ-SEQ-SPEC-001,UDQ-PROT-SPEC-001,depends_on
UDQ-SEQ-SPEC-001,UDQ-SIG-SPEC-001,depends_on
UDQ-SEQ-SPEC-001,UDQ-UI-ARCH-001,depends_on
UDQ-SEQ-SPEC-001,UDQ-UI-MOD-001,depends_on
UDQ-SEQ-SPEC-001,UDQ-UI-NAR-001,depends_on
UDQ-SIG-SPEC-001,UDQ-ARCH-NAR-001,depends_on
UDQ-SIG-SPEC-001,UDQ-ARCH-NAR-002,depends_on
UDQ-SIG-SPEC-001,UDQ-GOV-GLO-001,depends_on
UDQ-SIG-SPEC-001,UDQ-GOV-STD-002,depends_on
UDQ-SIG-SPEC-001,UDQ-LOG-SPEC-001,depends_on
UDQ-SIG-SPEC-001,UDQ-QUAL-DEF-001,depends_on
UDQ-SIG-SPEC-001,UDQ-REQ-MAT-001,depends_on
UDQ-SIG-SPEC-001,UDQ-UI-ARCH-001,depends_on
UDQ-SIG-SPEC-001,UDQ-UI-MOD-001,depends_on
UDQ-SIG-SPEC-001,UDQ-UI-NAR-001,depends_on
UDQ-UI-ARCH-001,UDQ-ARCH-NAR-001,depends_on
UDQ-UI-ARCH-001,UDQ-ARCH-NAR-002,depends_on
UDQ-UI-ARCH-001,UDQ-QUAL-DEF-001,depends_on
UDQ-UI-ARCH-001,UDQ-REQ-MAT-001,depends_on
UDQ-UI-ARCH-001,UDQ-UI-INV-001,depends_on
UDQ-UI-ARCH-001,UDQ-UI-NAR-001,depends_on
UDQ-UI-DEVFLOW-001,UDQ-DEV-SPEC-001,depends_on
UDQ-UI-DEVFLOW-001,UDQ-PROF-SPEC-001,depends_on
UDQ-UI-DEVFLOW-001,UDQ-UI-MOD-001,depends_on
UDQ-UI-DEVFLOW-001,UDQ-UI-SPEC-000,depends_on
UDQ-UI-DEVFLOW-001,UDQ-UI-SPEC-001,depends_on
UDQ-UI-MOD-001,UDQ-ARCH-NAR-001,depends_on
UDQ-UI-MOD-001,UDQ-ARCH-NAR-002,depends_on
UDQ-UI-MOD-001,UDQ-GOV-GLO-001,depends_on
UDQ-UI-MOD-001,UDQ-GOV-LOG-001,depends_on
UDQ-UI-MOD-001,UDQ-GOV-STD-001,depends_on
UDQ-UI-MOD-001,UDQ-GOV-STD-002,depends_on
UDQ-UI-MOD-001,UDQ-PROF-SPEC-001,depends_on
UDQ-UI-MOD-001,UDQ-QUAL-DEF-001,depends_on
UDQ-UI-MOD-001,UDQ-REQ-MAT-001,depends_on
UDQ-UI-MOD-001,UDQ-UI-ARCH-001,depends_on
UDQ-UI-MOD-001,UDQ-UI-INV-001,depends_on
UDQ-UI-MOD-001,UDQ-UI-NAR-001,depends_on
UDQ-UI-NAR-001,UDQ-ARCH-NAR-001,depends_on
UDQ-UI-NAR-001,UDQ-ARCH-NAR-002,depends_on
UDQ-UI-NAR-001,UDQ-GOV-LOG-001,depends_on
UDQ-UI-NAR-001,UDQ-GOV-STD-001,depends_on
UDQ-UI-NAR-001,UDQ-QUAL-DEF-001,depends_on
UDQ-UI-NAR-001,UDQ-REQ-MAT-001,depends_on
UDQ-UI-NAR-001,UDQ-UI-ARCH-001,depends_on
UDQ-UI-NAR-001,UDQ-UI-INV-001,depends_on
UDQ-UI-SPEC-000,UDQ-PROF-SPEC-001,depends_on
UDQ-UI-SPEC-000,UDQ-UI-ARCH-001,depends_on
UDQ-UI-SPEC-000,UDQ-UI-MOD-001,depends_on
UDQ-UI-SPEC-000,UDQ-UI-NAR-001,depends_on
UDQ-UI-SPEC-001,UDQ-DEV-SPEC-001,depends_on
UDQ-UI-SPEC-001,UDQ-DIAG-SPEC-001,depends_on
UDQ-UI-SPEC-001,UDQ-HIS-SPEC-001,depends_on
UDQ-UI-SPEC-001,UDQ-LOG-SPEC-001,depends_on
UDQ-UI-SPEC-001,UDQ-OUT-SPEC-001,depends_on
UDQ-UI-SPEC-001,UDQ-SEQ-SPEC-001,depends_on
UDQ-UI-SPEC-001,UDQ-SIG-SPEC-001,depends_on
UDQ-UI-SPEC-001,UDQ-UI-ARCH-001,depends_on
UDQ-UI-SPEC-001,UDQ-UI-SPEC-000,depends_on
UDQ-UI-SPEC-002,UDQ-DIAG-SPEC-001,depends_on
UDQ-UI-SPEC-002,UDQ-EVT-SPEC-001,depends_on
UDQ-UI-SPEC-002,UDQ-SEC-SPEC-001,depends_on
UDQ-UI-SPEC-002,UDQ-UI-MOD-001,depends_on
UDQ-UI-SPEC-002,UDQ-UI-NAR-001,depends_on
UDQ-UI-SPEC-003,UDQ-LOG-SPEC-001,depends_on
UDQ-UI-SPEC-003,UDQ-OUT-SPEC-001,depends_on
UDQ-UI-SPEC-003,UDQ-SIG-SPEC-001,depends_on
UDQ-UI-SPEC-003,UDQ-UI-SPEC-001,depends_on
UDQ-UI-SPEC-004,UDQ-EVT-SPEC-001,depends_on
UDQ-UI-SPEC-004,UDQ-GOV-GLO-001,depends_on
UDQ-UI-SPEC-004,UDQ-GOV-STD-002,depends_on
UDQ-UI-SPEC-004,UDQ-HIS-SPEC-001,depends_on
UDQ-UI-SPEC-004,UDQ-OUT-SPEC-001,depends_on
UDQ-UI-SPEC-004,UDQ-UI-MOD-001,depends_on
UDQ-UI-SPEC-004,UDQ-UI-SPEC-001,depends_on
UDQ-UI-SPEC-005,UDQ-REM-SPEC-001,depends_on
UDQ-UI-SPEC-005,UDQ-SEC-SPEC-001,depends_on
UDQ-UI-SPEC-005,UDQ-UI-SPEC-001,depends_on
UDQ-UI-SPEC-005,UDQ-UI-SPEC-002,depends_on
UDQ-REQ-MAT-001,UDQ-UI-SPEC-006,depends_on
UDQ-UI-SPEC-006,UDQ-UI-ARCH-001,depends_on
UDQ-UI-SPEC-006,UDQ-UI-MOD-001,depends_on
UDQ-UI-SPEC-006,UDQ-UI-SPEC-003,depends_on
UDQ-UI-SPEC-006,UDQ-UI-SPEC-004,depends_on
UDQ-ROADMAP-SPEC-001,UDQ-IMP-PLAN-001,depends_on
UDQ-ROADMAP-SPEC-001,UDQ-GAP-RPT-001,depends_on
UDQ-ROADMAP-SPEC-001,UDQ-QUAL-DEF-001,depends_on
UDQ-SPRINT-SOP-001,UDQ-GOV-SOP-001,depends_on
UDQ-SPRINT-SOP-001,UDQ-PROOF-TPL-001,depends_on
UDQ-SPRINT-SOP-001,UDQ-ROADMAP-SPEC-001,depends_on
